pid,bl,tr,trial,condition,period,event
6,52,9,1109,incongruent,14,1
6,52,10,1110,congruent,1,0
6,52,10,1110,congruent,2,0
6,52,10,1110,congruent,3,0
6,52,10,1110,congruent,4,0
6,52,10,1110,congruent,5,0
6,52,10,1110,congruent,6,0
6,52,10,1110,congruent,7,0
6,52,10,1110,congruent,8,1
6,52,15,1115,incongruent,1,0
6,52,15,1115,incongruent,2,0
6,52,15,1115,incongruent,3,0
6,52,15,1115,incongruent,4,0
6,52,15,1115,incongruent,5,0
6,52,15,1115,incongruent,6,0
6,52,15,1115,incongruent,7,0
6,52,15,1115,incongruent,8,1
6,52,21,1121,congruent,1,0
6,52,21,1121,congruent,2,0
6,52,21,1121,congruent,3,0
6,52,21,1121,congruent,4,0
6,52,21,1121,congruent,5,0
6,52,21,1121,congruent,6,0
6,52,21,1121,congruent,7,0
6,52,21,1121,congruent,8,1
6,53,4,1126,incongruent,1,0
6,53,4,1126,incongruent,2,0
6,53,4,1126,incongruent,3,0
6,53,4,1126,incongruent,4,0
6,53,4,1126,incongruent,5,0
6,53,4,1126,incongruent,6,0
6,53,4,1126,incongruent,7,0
6,53,4,1126,incongruent,8,0
6,53,4,1126,incongruent,9,0
6,53,4,1126,incongruent,10,0
6,53,4,1126,incongruent,11,0
6,53,4,1126,incongruent,12,0
6,53,4,1126,incongruent,13,1
6,53,5,1127,congruent,1,0
6,53,5,1127,congruent,2,0
6,53,5,1127,congruent,3,0
6,53,5,1127,congruent,4,0
6,53,5,1127,congruent,5,0
6,53,5,1127,congruent,6,0
6,53,5,1127,congruent,7,0
6,53,5,1127,congruent,8,1
6,53,16,1138,incongruent,1,0
6,53,16,1138,incongruent,2,0
6,53,16,1138,incongruent,3,0
6,53,16,1138,incongruent,4,0
6,53,16,1138,incongruent,5,0
6,53,16,1138,incongruent,6,0
6,53,16,1138,incongruent,7,1
6,53,19,1141,congruent,1,0
6,53,19,1141,congruent,2,0
6,53,19,1141,congruent,3,0
6,53,19,1141,congruent,4,0
6,53,19,1141,congruent,5,0
6,53,19,1141,congruent,6,1
6,54,3,1147,incongruent,1,0
6,54,3,1147,incongruent,2,0
6,54,3,1147,incongruent,3,0
6,54,3,1147,incongruent,4,0
6,54,3,1147,incongruent,5,0
6,54,3,1147,incongruent,6,1
6,54,5,1149,incongruent,1,0
6,54,5,1149,incongruent,2,0
6,54,5,1149,incongruent,3,0
6,54,5,1149,incongruent,4,0
6,54,5,1149,incongruent,5,0
6,54,5,1149,incongruent,6,0
6,54,5,1149,incongruent,7,1
6,54,18,1162,congruent,1,0
6,54,18,1162,congruent,2,0
6,54,18,1162,congruent,3,0
6,54,18,1162,congruent,4,0
6,54,18,1162,congruent,5,0
6,54,18,1162,congruent,6,0
6,54,18,1162,congruent,7,1
6,54,19,1163,congruent,1,0
6,54,19,1163,congruent,2,0
6,54,19,1163,congruent,3,0
6,54,19,1163,congruent,4,0
6,54,19,1163,congruent,5,0
6,54,19,1163,congruent,6,0
6,54,19,1163,congruent,7,0
6,54,19,1163,congruent,8,1
6,55,6,1172,congruent,1,0
6,55,6,1172,congruent,2,0
6,55,6,1172,congruent,3,0
6,55,6,1172,congruent,4,0
6,55,6,1172,congruent,5,0
6,55,6,1172,congruent,6,0
6,55,6,1172,congruent,7,0
6,55,6,1172,congruent,8,1
6,55,11,1177,incongruent,1,0
6,55,11,1177,incongruent,2,0
6,55,11,1177,incongruent,3,0
6,55,11,1177,incongruent,4,0
6,55,11,1177,incongruent,5,0
6,55,11,1177,incongruent,6,0
6,55,11,1177,incongruent,7,1
6,55,12,1178,congruent,1,0
6,55,12,1178,congruent,2,0
6,55,12,1178,congruent,3,0
6,55,12,1178,congruent,4,0
6,55,12,1178,congruent,5,0
6,55,12,1178,congruent,6,0
6,55,12,1178,congruent,7,0
6,55,12,1178,congruent,8,0
6,55,12,1178,congruent,9,1
6,55,21,1187,incongruent,1,0
6,55,21,1187,incongruent,2,0
6,55,21,1187,incongruent,3,0
6,55,21,1187,incongruent,4,0
6,55,21,1187,incongruent,5,0
6,55,21,1187,incongruent,6,0
6,55,21,1187,incongruent,7,0
6,55,21,1187,incongruent,8,0
6,55,21,1187,incongruent,9,0
6,55,21,1187,incongruent,10,0
6,55,21,1187,incongruent,11,0
6,55,21,1187,incongruent,12,0
6,55,21,1187,incongruent,13,0
6,55,21,1187,incongruent,14,0
6,55,21,1187,incongruent,15,0
6,56,2,1190,incongruent,1,0
6,56,2,1190,incongruent,2,0
6,56,2,1190,incongruent,3,0
6,56,2,1190,incongruent,4,0
6,56,2,1190,incongruent,5,0
6,56,2,1190,incongruent,6,0
6,56,2,1190,incongruent,7,0
6,56,2,1190,incongruent,8,0
6,56,2,1190,incongruent,9,0
6,56,2,1190,incongruent,10,0
6,56,2,1190,incongruent,11,0
6,56,2,1190,incongruent,12,0
6,56,2,1190,incongruent,13,0
6,56,2,1190,incongruent,14,1
6,56,10,1198,congruent,1,0
6,56,10,1198,congruent,2,0
6,56,10,1198,congruent,3,0
6,56,10,1198,congruent,4,0
6,56,10,1198,congruent,5,0
6,56,10,1198,congruent,6,0
6,56,10,1198,congruent,7,0
6,56,10,1198,congruent,8,1
6,56,19,1207,congruent,1,0
6,56,19,1207,congruent,2,0
6,56,19,1207,congruent,3,0
6,56,19,1207,congruent,4,0
6,56,19,1207,congruent,5,0
6,56,19,1207,congruent,6,0
6,56,19,1207,congruent,7,0
6,56,19,1207,congruent,8,1
6,56,21,1209,incongruent,1,0
6,56,21,1209,incongruent,2,0
6,56,21,1209,incongruent,3,0
6,56,21,1209,incongruent,4,0
6,56,21,1209,incongruent,5,0
6,56,21,1209,incongruent,6,0
6,56,21,1209,incongruent,7,0
6,56,21,1209,incongruent,8,0
6,56,21,1209,incongruent,9,0
6,56,21,1209,incongruent,10,0
6,56,21,1209,incongruent,11,0
6,56,21,1209,incongruent,12,0
6,56,21,1209,incongruent,13,0
6,56,21,1209,incongruent,14,1
6,57,1,1211,blank,1,0
6,57,1,1211,blank,2,0
6,57,1,1211,blank,3,0
6,57,1,1211,blank,4,0
6,57,1,1211,blank,5,0
6,57,1,1211,blank,6,0
6,57,1,1211,blank,7,0
6,57,1,1211,blank,8,0
6,57,1,1211,blank,9,0
6,57,1,1211,blank,10,0
6,57,1,1211,blank,11,0
6,57,1,1211,blank,12,0
6,57,1,1211,blank,13,0
6,57,1,1211,blank,14,0
6,57,1,1211,blank,15,0
6,57,2,1212,blank,1,0
6,57,2,1212,blank,2,0
6,57,2,1212,blank,3,0
6,57,2,1212,blank,4,0
6,57,2,1212,blank,5,0
6,57,2,1212,blank,6,0
6,57,2,1212,blank,7,0
6,57,2,1212,blank,8,0
6,57,2,1212,blank,9,0
6,57,2,1212,blank,10,0
6,57,2,1212,blank,11,1
6,57,3,1213,blank,1,0
6,57,3,1213,blank,2,0
6,57,3,1213,blank,3,0
6,57,3,1213,blank,4,0
6,57,3,1213,blank,5,0
6,57,3,1213,blank,6,0
6,57,3,1213,blank,7,0
6,57,3,1213,blank,8,0
6,57,3,1213,blank,9,0
6,57,3,1213,blank,10,0
6,57,3,1213,blank,11,1
6,57,4,1214,blank,1,0
6,57,4,1214,blank,2,0
6,57,4,1214,blank,3,0
6,57,4,1214,blank,4,0
6,57,4,1214,blank,5,0
6,57,4,1214,blank,6,0
6,57,4,1214,blank,7,0
6,57,4,1214,blank,8,0
6,57,4,1214,blank,9,1
6,57,5,1215,blank,1,0
6,57,5,1215,blank,2,0
6,57,5,1215,blank,3,0
6,57,5,1215,blank,4,0
6,57,5,1215,blank,5,0
6,57,5,1215,blank,6,0
6,57,5,1215,blank,7,0
6,57,5,1215,blank,8,0
6,57,5,1215,blank,9,0
6,57,5,1215,blank,10,0
6,57,5,1215,blank,11,0
6,57,5,1215,blank,12,0
6,57,5,1215,blank,13,0
6,57,5,1215,blank,14,1
6,57,6,1216,blank,1,0
6,57,6,1216,blank,2,0
6,57,6,1216,blank,3,0
6,57,6,1216,blank,4,0
6,57,6,1216,blank,5,0
6,57,6,1216,blank,6,0
6,57,6,1216,blank,7,0
6,57,6,1216,blank,8,0
6,57,6,1216,blank,9,0
6,57,6,1216,blank,10,1
6,57,7,1217,blank,1,0
6,57,7,1217,blank,2,0
6,57,7,1217,blank,3,0
6,57,7,1217,blank,4,0
6,57,7,1217,blank,5,0
6,57,7,1217,blank,6,0
6,57,7,1217,blank,7,0
6,57,7,1217,blank,8,0
6,57,7,1217,blank,9,0
6,57,7,1217,blank,10,0
6,57,7,1217,blank,11,1
6,57,8,1218,blank,1,0
6,57,8,1218,blank,2,0
6,57,8,1218,blank,3,0
6,57,8,1218,blank,4,0
6,57,8,1218,blank,5,0
6,57,8,1218,blank,6,0
6,57,8,1218,blank,7,0
6,57,8,1218,blank,8,0
6,57,8,1218,blank,9,1
6,57,9,1219,blank,1,0
6,57,9,1219,blank,2,0
6,57,9,1219,blank,3,0
6,57,9,1219,blank,4,0
6,57,9,1219,blank,5,0
6,57,9,1219,blank,6,0
6,57,9,1219,blank,7,0
6,57,9,1219,blank,8,0
6,57,9,1219,blank,9,0
6,57,9,1219,blank,10,0
6,57,9,1219,blank,11,1
6,57,10,1220,blank,1,0
6,57,10,1220,blank,2,0
6,57,10,1220,blank,3,0
6,57,10,1220,blank,4,0
6,57,10,1220,blank,5,0
6,57,10,1220,blank,6,0
6,57,10,1220,blank,7,0
6,57,10,1220,blank,8,0
6,57,10,1220,blank,9,0
6,57,10,1220,blank,10,0
6,57,10,1220,blank,11,1
6,57,11,1221,blank,1,0
6,57,11,1221,blank,2,0
6,57,11,1221,blank,3,0
6,57,11,1221,blank,4,0
6,57,11,1221,blank,5,0
6,57,11,1221,blank,6,0
6,57,11,1221,blank,7,0
6,57,11,1221,blank,8,0
6,57,11,1221,blank,9,0
6,57,11,1221,blank,10,0
6,57,11,1221,blank,11,1
6,57,12,1222,blank,1,0
6,57,12,1222,blank,2,0
6,57,12,1222,blank,3,0
6,57,12,1222,blank,4,0
6,57,12,1222,blank,5,0
6,57,12,1222,blank,6,0
6,57,12,1222,blank,7,0
6,57,12,1222,blank,8,0
6,57,12,1222,blank,9,0
6,57,12,1222,blank,10,0
6,57,12,1222,blank,11,1
6,57,13,1223,blank,1,0
6,57,13,1223,blank,2,0
6,57,13,1223,blank,3,0
6,57,13,1223,blank,4,0
6,57,13,1223,blank,5,0
6,57,13,1223,blank,6,0
6,57,13,1223,blank,7,0
6,57,13,1223,blank,8,0
6,57,13,1223,blank,9,1
6,57,14,1224,blank,1,0
6,57,14,1224,blank,2,0
6,57,14,1224,blank,3,0
6,57,14,1224,blank,4,0
6,57,14,1224,blank,5,0
6,57,14,1224,blank,6,0
6,57,14,1224,blank,7,0
6,57,14,1224,blank,8,0
6,57,14,1224,blank,9,0
6,57,14,1224,blank,10,0
6,57,14,1224,blank,11,1
6,57,15,1225,blank,1,0
6,57,15,1225,blank,2,0
6,57,15,1225,blank,3,0
6,57,15,1225,blank,4,0
6,57,15,1225,blank,5,0
6,57,15,1225,blank,6,0
6,57,15,1225,blank,7,0
6,57,15,1225,blank,8,0
6,57,15,1225,blank,9,0
6,57,15,1225,blank,10,0
6,57,15,1225,blank,11,0
6,57,15,1225,blank,12,0
6,57,15,1225,blank,13,1
6,57,16,1226,blank,1,0
6,57,16,1226,blank,2,0
6,57,16,1226,blank,3,0
6,57,16,1226,blank,4,0
6,57,16,1226,blank,5,0
6,57,16,1226,blank,6,0
6,57,16,1226,blank,7,0
6,57,16,1226,blank,8,0
6,57,16,1226,blank,9,0
6,57,16,1226,blank,10,1
6,57,17,1227,blank,1,0
6,57,17,1227,blank,2,0
6,57,17,1227,blank,3,0
6,57,17,1227,blank,4,0
6,57,17,1227,blank,5,0
6,57,17,1227,blank,6,0
6,57,17,1227,blank,7,0
6,57,17,1227,blank,8,0
6,57,17,1227,blank,9,0
6,57,17,1227,blank,10,1
6,57,18,1228,blank,1,0
6,57,18,1228,blank,2,0
6,57,18,1228,blank,3,0
6,57,18,1228,blank,4,0
6,57,18,1228,blank,5,0
6,57,18,1228,blank,6,0
6,57,18,1228,blank,7,0
6,57,18,1228,blank,8,0
6,57,18,1228,blank,9,0
6,57,18,1228,blank,10,1
6,57,19,1229,blank,1,0
6,57,19,1229,blank,2,0
6,57,19,1229,blank,3,0
6,57,19,1229,blank,4,0
6,57,19,1229,blank,5,0
6,57,19,1229,blank,6,0
6,57,19,1229,blank,7,0
6,57,19,1229,blank,8,0
6,57,19,1229,blank,9,0
6,57,19,1229,blank,10,1
6,57,20,1230,blank,1,0
6,57,20,1230,blank,2,0
6,57,20,1230,blank,3,0
6,57,20,1230,blank,4,0
6,57,20,1230,blank,5,0
6,57,20,1230,blank,6,0
6,57,20,1230,blank,7,0
6,57,20,1230,blank,8,0
6,57,20,1230,blank,9,0
6,57,20,1230,blank,10,0
6,57,20,1230,blank,11,1
6,57,21,1231,blank,1,0
6,57,21,1231,blank,2,0
6,57,21,1231,blank,3,0
6,57,21,1231,blank,4,0
6,57,21,1231,blank,5,0
6,57,21,1231,blank,6,0
6,57,21,1231,blank,7,0
6,57,21,1231,blank,8,0
6,57,21,1231,blank,9,0
6,57,21,1231,blank,10,0
6,57,21,1231,blank,11,0
6,57,21,1231,blank,12,0
6,57,21,1231,blank,13,1
6,57,22,1232,blank,1,0
6,57,22,1232,blank,2,0
6,57,22,1232,blank,3,0
6,57,22,1232,blank,4,0
6,57,22,1232,blank,5,0
6,57,22,1232,blank,6,0
6,57,22,1232,blank,7,0
6,57,22,1232,blank,8,0
6,57,22,1232,blank,9,0
6,57,22,1232,blank,10,0
6,57,22,1232,blank,11,0
6,57,22,1232,blank,12,0
6,57,22,1232,blank,13,1
6,58,1,1233,incongruent,1,0
6,58,1,1233,incongruent,2,0
6,58,1,1233,incongruent,3,0
6,58,1,1233,incongruent,4,0
6,58,1,1233,incongruent,5,0
6,58,1,1233,incongruent,6,0
6,58,1,1233,incongruent,7,0
6,58,1,1233,incongruent,8,0
6,58,1,1233,incongruent,9,0
6,58,1,1233,incongruent,10,0
6,58,1,1233,incongruent,11,0
6,58,1,1233,incongruent,12,0
6,58,1,1233,incongruent,13,0
6,58,1,1233,incongruent,14,0
6,58,1,1233,incongruent,15,0
6,58,10,1242,congruent,1,0
6,58,10,1242,congruent,2,0
6,58,10,1242,congruent,3,0
6,58,10,1242,congruent,4,0
6,58,10,1242,congruent,5,0
6,58,10,1242,congruent,6,0
6,58,10,1242,congruent,7,0
6,58,10,1242,congruent,8,0
6,58,10,1242,congruent,9,1
6,58,12,1244,incongruent,1,0
6,58,12,1244,incongruent,2,0
6,58,12,1244,incongruent,3,0
6,58,12,1244,incongruent,4,0
6,58,12,1244,incongruent,5,0
6,58,12,1244,incongruent,6,0
6,58,12,1244,incongruent,7,0
6,58,12,1244,incongruent,8,0
6,58,12,1244,incongruent,9,0
6,58,12,1244,incongruent,10,0
6,58,12,1244,incongruent,11,0
6,58,12,1244,incongruent,12,0
6,58,12,1244,incongruent,13,1
6,58,20,1252,congruent,1,0
6,58,20,1252,congruent,2,0
6,58,20,1252,congruent,3,0
6,58,20,1252,congruent,4,0
6,58,20,1252,congruent,5,0
6,58,20,1252,congruent,6,0
6,58,20,1252,congruent,7,0
6,58,20,1252,congruent,8,1
6,59,3,1257,congruent,1,0
6,59,3,1257,congruent,2,0
6,59,3,1257,congruent,3,0
6,59,3,1257,congruent,4,0
6,59,3,1257,congruent,5,0
6,59,3,1257,congruent,6,0
6,59,3,1257,congruent,7,0
6,59,3,1257,congruent,8,1
6,59,5,1259,incongruent,1,0
6,59,5,1259,incongruent,2,0
6,59,5,1259,incongruent,3,0
6,59,5,1259,incongruent,4,0
6,59,5,1259,incongruent,5,0
6,59,5,1259,incongruent,6,0
6,59,5,1259,incongruent,7,0
6,59,5,1259,incongruent,8,1
6,59,9,1263,incongruent,1,0
6,59,9,1263,incongruent,2,0
6,59,9,1263,incongruent,3,0
6,59,9,1263,incongruent,4,0
6,59,9,1263,incongruent,5,0
6,59,9,1263,incongruent,6,1
6,59,21,1275,congruent,1,0
6,59,21,1275,congruent,2,0
6,59,21,1275,congruent,3,0
6,59,21,1275,congruent,4,0
6,59,21,1275,congruent,5,0
6,59,21,1275,congruent,6,0
6,59,21,1275,congruent,7,0
6,59,21,1275,congruent,8,0
6,59,21,1275,congruent,9,0
6,59,21,1275,congruent,10,0
6,59,21,1275,congruent,11,0
6,59,21,1275,congruent,12,0
6,59,21,1275,congruent,13,0
6,59,21,1275,congruent,14,1
6,60,12,1288,incongruent,1,0
6,60,12,1288,incongruent,2,0
6,60,12,1288,incongruent,3,0
6,60,12,1288,incongruent,4,0
6,60,12,1288,incongruent,5,0
6,60,12,1288,incongruent,6,0
6,60,12,1288,incongruent,7,0
6,60,12,1288,incongruent,8,1
6,60,13,1289,incongruent,1,0
6,60,13,1289,incongruent,2,0
6,60,13,1289,incongruent,3,0
6,60,13,1289,incongruent,4,0
6,60,13,1289,incongruent,5,0
6,60,13,1289,incongruent,6,0
6,60,13,1289,incongruent,7,0
6,60,13,1289,incongruent,8,0
6,60,13,1289,incongruent,9,0
6,60,13,1289,incongruent,10,0
6,60,13,1289,incongruent,11,0
6,60,13,1289,incongruent,12,0
6,60,13,1289,incongruent,13,0
6,60,13,1289,incongruent,14,0
6,60,13,1289,incongruent,15,0
6,60,15,1291,congruent,1,0
6,60,15,1291,congruent,2,0
6,60,15,1291,congruent,3,0
6,60,15,1291,congruent,4,0
6,60,15,1291,congruent,5,0
6,60,15,1291,congruent,6,0
6,60,15,1291,congruent,7,0
6,60,15,1291,congruent,8,0
6,60,15,1291,congruent,9,1
6,60,22,1298,congruent,1,0
6,60,22,1298,congruent,2,0
6,60,22,1298,congruent,3,0
6,60,22,1298,congruent,4,0
6,60,22,1298,congruent,5,0
6,60,22,1298,congruent,6,0
6,60,22,1298,congruent,7,0
6,60,22,1298,congruent,8,0
6,60,22,1298,congruent,9,1
6,61,1,1299,incongruent,1,0
6,61,1,1299,incongruent,2,0
6,61,1,1299,incongruent,3,0
6,61,1,1299,incongruent,4,0
6,61,1,1299,incongruent,5,0
6,61,1,1299,incongruent,6,0
6,61,1,1299,incongruent,7,0
6,61,1,1299,incongruent,8,0
6,61,1,1299,incongruent,9,0
6,61,1,1299,incongruent,10,0
6,61,1,1299,incongruent,11,0
6,61,1,1299,incongruent,12,0
6,61,1,1299,incongruent,13,0
6,61,1,1299,incongruent,14,0
6,61,1,1299,incongruent,15,0
6,61,9,1307,congruent,1,0
6,61,9,1307,congruent,2,0
6,61,9,1307,congruent,3,0
6,61,9,1307,congruent,4,0
6,61,9,1307,congruent,5,0
6,61,9,1307,congruent,6,1
6,61,11,1309,congruent,1,0
6,61,11,1309,congruent,2,0
6,61,11,1309,congruent,3,0
6,61,11,1309,congruent,4,0
6,61,11,1309,congruent,5,0
6,61,11,1309,congruent,6,0
6,61,11,1309,congruent,7,0
6,61,11,1309,congruent,8,0
6,61,11,1309,congruent,9,0
6,61,11,1309,congruent,10,1
6,61,12,1310,incongruent,1,0
6,61,12,1310,incongruent,2,0
6,61,12,1310,incongruent,3,0
6,61,12,1310,incongruent,4,0
6,61,12,1310,incongruent,5,0
6,61,12,1310,incongruent,6,0
6,61,12,1310,incongruent,7,0
6,61,12,1310,incongruent,8,0
6,61,12,1310,incongruent,9,0
6,61,12,1310,incongruent,10,0
6,61,12,1310,incongruent,11,0
6,61,12,1310,incongruent,12,0
6,61,12,1310,incongruent,13,1
6,62,11,1331,incongruent,1,0
6,62,11,1331,incongruent,2,0
6,62,11,1331,incongruent,3,0
6,62,11,1331,incongruent,4,0
6,62,11,1331,incongruent,5,0
6,62,11,1331,incongruent,6,0
6,62,11,1331,incongruent,7,0
6,62,11,1331,incongruent,8,0
6,62,11,1331,incongruent,9,0
6,62,11,1331,incongruent,10,0
6,62,11,1331,incongruent,11,0
6,62,11,1331,incongruent,12,0
6,62,11,1331,incongruent,13,1
6,62,13,1333,congruent,1,0
6,62,13,1333,congruent,2,0
6,62,13,1333,congruent,3,0
6,62,13,1333,congruent,4,0
6,62,13,1333,congruent,5,0
6,62,13,1333,congruent,6,0
6,62,13,1333,congruent,7,0
6,62,13,1333,congruent,8,1
6,62,17,1337,incongruent,1,0
6,62,17,1337,incongruent,2,0
6,62,17,1337,incongruent,3,0
6,62,17,1337,incongruent,4,0
6,62,17,1337,incongruent,5,0
6,62,17,1337,incongruent,6,0
6,62,17,1337,incongruent,7,0
6,62,17,1337,incongruent,8,0
6,62,17,1337,incongruent,9,0
6,62,17,1337,incongruent,10,0
6,62,17,1337,incongruent,11,0
6,62,17,1337,incongruent,12,0
6,62,17,1337,incongruent,13,1
6,62,21,1341,congruent,1,0
6,62,21,1341,congruent,2,0
6,62,21,1341,congruent,3,0
6,62,21,1341,congruent,4,0
6,62,21,1341,congruent,5,0
6,62,21,1341,congruent,6,0
6,62,21,1341,congruent,7,0
6,62,21,1341,congruent,8,1
6,63,6,1348,congruent,1,0
6,63,6,1348,congruent,2,0
6,63,6,1348,congruent,3,0
6,63,6,1348,congruent,4,0
6,63,6,1348,congruent,5,0
6,63,6,1348,congruent,6,1
6,63,16,1358,incongruent,1,0
6,63,16,1358,incongruent,2,0
6,63,16,1358,incongruent,3,0
6,63,16,1358,incongruent,4,0
6,63,16,1358,incongruent,5,0
6,63,16,1358,incongruent,6,0
6,63,16,1358,incongruent,7,0
6,63,16,1358,incongruent,8,0
6,63,16,1358,incongruent,9,0
6,63,16,1358,incongruent,10,0
6,63,16,1358,incongruent,11,0
6,63,16,1358,incongruent,12,0
6,63,16,1358,incongruent,13,0
6,63,16,1358,incongruent,14,0
6,63,16,1358,incongruent,15,0
6,63,21,1363,incongruent,1,0
6,63,21,1363,incongruent,2,0
6,63,21,1363,incongruent,3,0
6,63,21,1363,incongruent,4,0
6,63,21,1363,incongruent,5,0
6,63,21,1363,incongruent,6,0
6,63,21,1363,incongruent,7,0
6,63,21,1363,incongruent,8,1
6,63,22,1364,congruent,1,0
6,63,22,1364,congruent,2,0
6,63,22,1364,congruent,3,0
6,63,22,1364,congruent,4,0
6,63,22,1364,congruent,5,0
6,63,22,1364,congruent,6,0
6,63,22,1364,congruent,7,0
6,63,22,1364,congruent,8,0
6,63,22,1364,congruent,9,0
6,63,22,1364,congruent,10,0
6,63,22,1364,congruent,11,0
6,63,22,1364,congruent,12,0
6,63,22,1364,congruent,13,0
6,63,22,1364,congruent,14,0
6,63,22,1364,congruent,15,1
6,64,1,1365,blank,1,0
6,64,1,1365,blank,2,0
6,64,1,1365,blank,3,0
6,64,1,1365,blank,4,0
6,64,1,1365,blank,5,0
6,64,1,1365,blank,6,0
6,64,1,1365,blank,7,0
6,64,1,1365,blank,8,0
6,64,1,1365,blank,9,0
6,64,1,1365,blank,10,0
6,64,1,1365,blank,11,0
6,64,1,1365,blank,12,0
6,64,1,1365,blank,13,0
6,64,1,1365,blank,14,1
6,64,2,1366,blank,1,0
6,64,2,1366,blank,2,0
6,64,2,1366,blank,3,0
6,64,2,1366,blank,4,0
6,64,2,1366,blank,5,0
6,64,2,1366,blank,6,0
6,64,2,1366,blank,7,0
6,64,2,1366,blank,8,0
6,64,2,1366,blank,9,0
6,64,2,1366,blank,10,0
6,64,2,1366,blank,11,0
6,64,2,1366,blank,12,0
6,64,2,1366,blank,13,0
6,64,2,1366,blank,14,0
6,64,2,1366,blank,15,1
6,64,3,1367,blank,1,0
6,64,3,1367,blank,2,0
6,64,3,1367,blank,3,0
6,64,3,1367,blank,4,0
6,64,3,1367,blank,5,0
6,64,3,1367,blank,6,0
6,64,3,1367,blank,7,0
6,64,3,1367,blank,8,0
6,64,3,1367,blank,9,0
6,64,3,1367,blank,10,0
6,64,3,1367,blank,11,0
6,64,3,1367,blank,12,0
6,64,3,1367,blank,13,1
6,64,4,1368,blank,1,0
6,64,4,1368,blank,2,0
6,64,4,1368,blank,3,0
6,64,4,1368,blank,4,0
6,64,4,1368,blank,5,0
6,64,4,1368,blank,6,0
6,64,4,1368,blank,7,0
6,64,4,1368,blank,8,0
6,64,4,1368,blank,9,0
6,64,4,1368,blank,10,1
6,64,5,1369,blank,1,0
6,64,5,1369,blank,2,0
6,64,5,1369,blank,3,0
6,64,5,1369,blank,4,0
6,64,5,1369,blank,5,0
6,64,5,1369,blank,6,0
6,64,5,1369,blank,7,0
6,64,5,1369,blank,8,0
6,64,5,1369,blank,9,0
6,64,5,1369,blank,10,0
6,64,5,1369,blank,11,0
6,64,5,1369,blank,12,0
6,64,5,1369,blank,13,1
6,64,6,1370,blank,1,0
6,64,6,1370,blank,2,0
6,64,6,1370,blank,3,0
6,64,6,1370,blank,4,0
6,64,6,1370,blank,5,0
6,64,6,1370,blank,6,0
6,64,6,1370,blank,7,0
6,64,6,1370,blank,8,0
6,64,6,1370,blank,9,0
6,64,6,1370,blank,10,0
6,64,6,1370,blank,11,0
6,64,6,1370,blank,12,1
6,64,7,1371,blank,1,0
6,64,7,1371,blank,2,0
6,64,7,1371,blank,3,0
6,64,7,1371,blank,4,0
6,64,7,1371,blank,5,0
6,64,7,1371,blank,6,0
6,64,7,1371,blank,7,0
6,64,7,1371,blank,8,0
6,64,7,1371,blank,9,0
6,64,7,1371,blank,10,0
6,64,7,1371,blank,11,1
6,64,8,1372,blank,1,0
6,64,8,1372,blank,2,0
6,64,8,1372,blank,3,0
6,64,8,1372,blank,4,0
6,64,8,1372,blank,5,0
6,64,8,1372,blank,6,0
6,64,8,1372,blank,7,0
6,64,8,1372,blank,8,0
6,64,8,1372,blank,9,0
6,64,8,1372,blank,10,0
6,64,8,1372,blank,11,1
6,64,9,1373,blank,1,0
6,64,9,1373,blank,2,0
6,64,9,1373,blank,3,0
6,64,9,1373,blank,4,0
6,64,9,1373,blank,5,0
6,64,9,1373,blank,6,0
6,64,9,1373,blank,7,0
6,64,9,1373,blank,8,0
6,64,9,1373,blank,9,1
6,64,10,1374,blank,1,0
6,64,10,1374,blank,2,0
6,64,10,1374,blank,3,0
6,64,10,1374,blank,4,0
6,64,10,1374,blank,5,0
6,64,10,1374,blank,6,0
6,64,10,1374,blank,7,0
6,64,10,1374,blank,8,0
6,64,10,1374,blank,9,0
6,64,10,1374,blank,10,0
6,64,10,1374,blank,11,0
6,64,10,1374,blank,12,0
6,64,10,1374,blank,13,1
6,64,11,1375,blank,1,0
6,64,11,1375,blank,2,0
6,64,11,1375,blank,3,0
6,64,11,1375,blank,4,0
6,64,11,1375,blank,5,0
6,64,11,1375,blank,6,0
6,64,11,1375,blank,7,0
6,64,11,1375,blank,8,0
6,64,11,1375,blank,9,0
6,64,11,1375,blank,10,0
6,64,11,1375,blank,11,0
6,64,11,1375,blank,12,1
6,64,12,1376,blank,1,0
6,64,12,1376,blank,2,0
6,64,12,1376,blank,3,0
6,64,12,1376,blank,4,0
6,64,12,1376,blank,5,0
6,64,12,1376,blank,6,0
6,64,12,1376,blank,7,0
6,64,12,1376,blank,8,0
6,64,12,1376,blank,9,0
6,64,12,1376,blank,10,1
6,64,13,1377,blank,1,0
6,64,13,1377,blank,2,0
6,64,13,1377,blank,3,0
6,64,13,1377,blank,4,0
6,64,13,1377,blank,5,0
6,64,13,1377,blank,6,0
6,64,13,1377,blank,7,0
6,64,13,1377,blank,8,0
6,64,13,1377,blank,9,1
6,64,14,1378,blank,1,0
6,64,14,1378,blank,2,0
6,64,14,1378,blank,3,0
6,64,14,1378,blank,4,0
6,64,14,1378,blank,5,0
6,64,14,1378,blank,6,0
6,64,14,1378,blank,7,0
6,64,14,1378,blank,8,0
6,64,14,1378,blank,9,0
6,64,14,1378,blank,10,0
6,64,14,1378,blank,11,1
6,64,15,1379,blank,1,0
6,64,15,1379,blank,2,0
6,64,15,1379,blank,3,0
